pid,assessed_value
2199,165452.6662084029
2200,245262.80003070072
2201,140323.12928486223
2202,1479874.3396824643
2203,130359.84040938749
2204,258923.3384758084
2205,123851.11927240738
2206,174666.81002759995
2207,494476.21583498566
2208,181857.48074790192
2209,198767.7013861191
2210,272329.3902620118
2211,402489.9583372839
2212,200219.01630268735
2213,775804.2415237726
2214,268469.0989036007
2215,397193.9091734335
2216,256532.88618361656
2217,314772.7897597477
2218,236338.86367781952
2219,209437.51944887944
2220,235226.28059360548
2221,319178.1813151023
2222,328802.84199318173
2223,346618.99276464904
2224,227093.91320878928
2225,208871.25133937644
2226,1101738.196792322
2227,181852.71922446755
2228,241785.58421491334
2229,402520.1714146563
2230,415415.2182490128
2231,222146.5747003211
2232,297949.48153788055
2233,258233.05821494907
2234,130226.20117769093
2235,752257.5136205306
2236,174488.38864381463
2237,659399.7006947557
2238,155911.13788652202
2239,353510.53839533305
2240,173242.02313790552
2241,236408.5562346489
2242,853236.8823298601
2243,421903.41603815206
2244,432194.07547564694
2245,725524.0908963674
2246,377717.97120173945
2247,225730.18801736436
2248,364346.3283932381
2249,134994.4654999096
2250,310791.27661505615
2251,264695.5791923436
2252,226399.1771584573
2253,187625.10197019673
2254,348883.86254363396
2255,200323.8052318328
2256,120216.46544575504
2257,163284.9156289958
2258,629609.9589791895
2259,776715.2266308177
2260,153754.20795227506
2261,186965.3326888384
2262,301866.62791657005
2263,132455.47563178863
2264,436711.80947505526
2265,207556.70753065601
2266,280681.0353487543
2267,318074.384208956
2268,275195.9872315142
2269,224532.52405445956
2270,178343.16325470307
2271,148706.11467367623
2272,1020630.2302512758
2273,385494.5319247797
2274,159684.6649161358
2275,672045.2569918648
2276,141059.6203570511
2277,181218.98265589084
2278,332174.5320829873
2279,270238.9439809151
2280,239985.90496285516
2281,499837.5513187621
2282,425679.66547320085
2283,260058.24482154832
2284,475846.7272778069
2285,945794.2181998226
2286,116622.60426256312
2287,259573.78332482147
2288,188551.22337093903
2289,360572.766355715
2290,385577.94251800556
2291,201983.00822992864
2292,251131.92245737967
2293,559354.9694491151
2294,341283.2946335134
2295,369913.5249098695
2296,120164.55285614454
2297,216926.27082111954
2298,339011.03799898323
2299,662664.9003831526
2300,346397.8138655453
2301,1162934.3811075345
2302,235935.1733395435
2303,244259.07500433477
2304,288831.16915907705
2305,554350.8784835221
2306,160953.27023124383
2307,574388.4490599147
2308,1015154.4912734485
2309,82877.99550847063
2310,302824.766636849
2311,218322.80696646927
2312,147342.70194359368
2313,186182.38195103148
2314,302955.1079690068
2315,141491.08156267097
2316,379275.7566127602
2317,317670.91329344746
2318,173163.6550765608
2319,334185.8835724226
2320,82968.27833568327
2321,235063.88836768456
2322,333676.9856570281
2323,191509.0646266172
2324,221541.8323135369
2325,201860.93464956598
2326,625301.1049751798
2327,445043.77225553844
2328,218949.90722875588
2329,185872.25308336204
2330,343431.27136728563
2331,197558.9495832927
2332,455227.1199419309
2333,372247.0751821523
2334,290437.4500018588
2335,513264.6153206974
2336,427656.1051449256
2337,405066.12994499324
2338,301073.00470459746
2339,215952.87092470797
2340,190489.41360760762
2341,356444.6848825461
2342,711721.645977165
2343,424468.1338373844
2344,190920.29972261874
2345,122472.87278705959
2346,139056.9591876424
2347,523301.07798603846
2348,369436.24539780215
2349,243684.6615650676
2350,231458.99510366376
2351,277978.73334283073
2352,309509.53862904385
2353,146362.3165752246
2354,245216.83259339663
2355,271226.92248774477
2356,210951.13474154865
2357,107421.6972717906
2358,298670.2152752879
2359,86243.15753232279
2360,703405.621461569
2361,754788.1697863536
2362,445545.4531276128
2363,364861.8758004511
2364,172104.95009479646
2365,494242.70711339795
2366,654157.6179494443
2367,156738.62169175714
2368,479998.02162220696
2369,304033.2755825994
2370,271069.36718917947
2371,198813.4282720073
2372,130969.46881406351
2373,227695.54881665637
2374,134826.93688537946
2375,174209.07687620487
2376,407831.39157389855
2377,190270.5422456551
2378,155977.09815161783
2379,104940.8233107649
2380,90051.1400445655
2381,251205.338854791
2382,198831.14475334287
2383,213622.2713082072
2384,87866.61090252432
2385,169098.05675051935
2386,238082.9814568721
2387,453269.560218917
2388,311384.88416896627
2389,368294.1493733791
2390,147298.63326347756
2391,1007880.143470469
2392,644863.5798479565
2393,263444.49127005786
2394,370138.85063093243
2395,254995.0848122556
2396,185505.7936617598
2397,180488.838010045
2398,422721.6284434255
2399,401019.85524895374
2400,112579.58934021986
2401,233727.53234992168
2402,253048.5815485236
2403,869606.5341655874
2404,943177.40903357
2405,494266.9371151393
2406,217895.21251517025
2407,934124.6944380827
2408,327430.22822991776
2409,227533.11556843913
2410,367307.81960453646
2411,303211.40553741803
2412,110909.03145066921
2413,157613.8104246149
2414,190398.97703268798
2415,274295.4115162745
2416,162894.61936554135
2417,182284.37452935372
2418,203037.42351972978
2419,250585.18540163492
2420,459197.442867411
2421,383163.40069258114
2422,158671.7262488716
2423,156758.95181988223
2424,283286.63053764537
2425,139646.13859538274
2426,199251.06882608394
2427,310841.42740406486
2428,182213.02892967127
2429,175904.59726093113
2430,296183.7987353143
2431,123042.19441486942
2432,442895.8528234035
2433,470310.823414814
2434,582518.529684079
2435,242209.82537402146
2436,249629.732521069
2437,326444.96565272956
2438,153092.04931871945
2439,512963.895381364
2440,262015.72636912495
2441,208110.7060384038
2442,157718.3459066928
2443,494182.4646259581
2444,218435.45683523745
2445,237625.30415751445
2446,143156.27092495802
2447,342701.90955852804
2448,296988.30832779215
2449,219050.827829374
2450,181034.57703451262
2451,259262.1835395991
2452,130516.13390729511
2453,166446.4492265895
2454,248431.6142898122
2455,276108.82087500923
2456,175613.80997212077
2457,217549.4215913896
2458,111634.49164463535
2459,239280.8578472218
2460,324564.3839733545
2461,249572.15938411732
2462,317744.1541439802
2463,171850.34842218284
2464,187157.11058920776
2465,446849.63808361575
2466,192135.13328989677
2467,406369.1049752773
2468,304234.1934998941
2469,479797.2748677518
2470,433596.5411732833
2471,625516.8215767773
2472,194988.43047767447
2473,234835.16634865795
2474,434435.0092547328
2475,803931.6682968866
2476,168111.34165535422
2477,215650.69184466288
2478,159100.66709339494
2479,453640.6008816501
2480,80610.05602199052
2481,352072.13814521296
2482,531406.06749753
2483,184634.55841942565
2484,215736.92802675604
2485,187041.3643273009
2486,678265.6688257518
2487,224642.1867068495
2488,405791.56747457903
2489,182870.28072811765
2490,244644.8585854394
2491,347737.68922213936
2492,709790.7656712666
2493,304857.8146268674
2494,226844.10258290506
2495,186975.6633427102
2496,622737.0557189096
2497,378101.966460974
2498,345557.05583286757
2499,171567.40504399283
2500,172734.08334697704
2501,148178.4217460965
2502,349373.46103074116
2503,193201.24742527856
2504,485193.5356274496
2505,352034.5777644589
2506,265721.1150438082
2507,367569.6147777141
2508,482428.92893701576
2509,435957.23230852233
2510,165585.0486271436
2511,621581.9243317471
2512,404673.1844148272
2513,217090.10637096642
2514,412947.153861989
2515,164615.90059563916
2516,167955.8305166846
2517,463840.4546244947
2518,226948.93957210286
2519,201296.73833079482
2520,264122.4813369522
2521,218838.3089621094
2522,315955.02948309534
2523,539993.9389127935
2524,332808.67103016266
2525,156884.59561808404
2526,238146.48419638808
2527,338050.6446099608
2528,239516.71357186922
2529,190471.39464747426
2530,178444.1477903709
2531,196338.4735130833
2532,495330.45987674635
2533,276257.7994809562
2534,1044467.5878883712
2535,331353.1672800407
2536,405854.22129949153
2537,220814.926141586
2538,440927.32395957736
2539,249365.7078815028
2540,256704.89120762757
2541,152063.01832833348
2542,353731.512891033
2543,479743.48823990533
2544,232553.62346991265
2545,251509.04429396338
2546,253751.7037115367
2547,153779.85882856805
2548,104803.08890883972
2549,583034.3140500231
2550,176210.18443430736
2551,174244.5283259912
2552,266245.22154138464
2553,694502.0598377412
2554,148090.36939073665
2555,143565.0510714778
2556,471348.6947951323
2557,691714.9015869927
2558,227357.68800366946
2559,128977.63174285792
2560,443326.349659853
2561,221960.66400934118
2562,318978.29970919434
2563,829359.4100748925
2564,414086.5642327917
2565,144078.70093675534
2566,308924.85534435604
2567,531639.3214084946
2568,259427.81213937872
2569,259677.6598780061
2570,622034.5675729652
2571,188567.99295613958
2572,540722.508731061
2573,227188.13201202286
2574,193849.73234317647
2575,354905.8303084983
2576,228263.39280257944
2577,607370.0951963504
2578,207401.58181918334
2579,291143.72254909715
2580,418349.75346750213
2581,271956.56479082233
2582,137895.33740673403
2583,234822.15788880282
2584,199762.12848234162
2585,318132.0291870195
2586,280760.42296315037
2587,978802.1437693733
2588,261029.51263416713
2589,210196.75366292868
2590,211515.28815328528
2591,124299.22839191854
2592,141528.77099169284
2593,148159.30982934937
2594,286700.55048444984
2595,200428.31194504493
2596,197338.93651362948
2597,238005.94427555628
2598,569897.0498208945
2599,159658.47343362172
2600,637234.9007290533
2601,209215.15379314532
2602,506606.35111743986
2603,213521.59396910403
2604,283754.82243417425
2605,377788.23756024055
2606,201129.4090588266
2607,228364.35069713378
2608,154213.4339644613
2609,466447.416755718
2610,360736.6373714029
2611,132364.64246503855
2612,235964.60137785602
2613,167079.028312905
2614,285119.55489125074
2615,362147.37445959117
2616,242983.9708238461
2617,276429.9890782518
2618,523164.99863124645
2619,252654.23484295537
2620,185022.86749110845
2621,214384.14402807574
2622,297126.7495373643
2623,260025.34322464254
2624,243139.97114170188
2625,291807.8315067066
2626,298177.24578359694
2627,732831.1526102416
2628,280706.67860146414
2629,170645.45742324498
2630,140946.4081960192
2631,623046.4347918619
2632,222673.4935729065
2633,187885.74658987738
2634,237616.46949321157
2635,201108.40833065243
2636,482722.4183282545
2637,279499.15173364145
2638,301603.09746450785
2639,183741.39501874146
2640,132912.26329481043
2641,226579.53773091664
2642,385591.4349094808
2643,228528.9786383731
2644,243889.63039247878
2645,123249.80518986723
2646,582515.1033288924
2647,447713.58253352245
2648,241301.59819633668
2649,276610.3000829495
2650,163542.84472004592
2651,194387.44903880113
2652,526203.5167597444
2653,164385.07642933127
2654,315106.01041003625
2655,182732.38513066806
2656,321317.3438170217
2657,234745.69742216522
2658,162392.2585012738
2659,824309.5469356062
2660,132038.51361801286
2661,274242.85847084294
2662,593096.6839512637
2663,222816.1553449301
2664,227263.5046520316
2665,210496.43473448977
2666,195672.98316298382
2667,192723.7751267733
2668,326942.76054798573
2669,168069.50410516086
2670,226712.500472354
2671,229199.00736435378
2672,242975.73127494226
2673,219882.5128507906
2674,204795.866961936
2675,163977.47922842173
2676,579415.4021512865
2677,556015.1685700949
2678,343258.5617141088
2679,134359.50453328292
2680,254099.75087147564
2681,85303.64808465741
2682,301529.47711017326
2683,491678.08291065576
2684,289661.9615917327
2685,234446.58727780692
2686,172656.1767870497
2687,291293.5390946668
2688,141868.22366831836
2689,753321.9170414329
2690,362179.1853783535
2691,98589.9462288395
2692,686929.6004256873
2693,262276.2127826091
2694,86811.46863384578
2695,152319.3064344996
2696,465828.525222373
2697,597258.7381750296
2698,373427.22373503057
2699,969106.6324857831
2700,431177.98753665056
2701,341076.5280808572
2702,395461.1271085539
2703,277267.597215037
2704,133189.5590668779
2705,266942.70978002995
2706,175894.8939252251
2707,675051.8425394035
2708,184921.6454527411
2709,305685.65726408304
2710,205053.46284745584
2711,500412.65131838573
2712,244832.62517257538
2713,271551.0647813053
2714,279786.30151200603
2715,367956.5010697027
2716,437766.1296317082
2717,422629.111767534
2718,384656.5117330411
2719,657492.2706890061
2720,283980.65451432863
2721,271794.86947594717
2722,1079393.1721256154
2723,635608.5355087343
2724,205838.287372959
2725,111742.72647769419
2726,509613.0724923797
2727,255609.08644264445
2728,187120.51804720124
2729,138609.49011194028
2730,175891.0680957036
2731,264021.6214968268
2732,316598.2111268239
2733,162872.93167390992
2734,181437.22450755513
2735,362499.42505430663
2736,239625.4597241856
2737,356147.9195950989
2738,487929.21043854934
2739,180740.7678949261
2740,305372.1311736333
2741,510801.96727222676
2742,113939.31779834682
2743,390663.3484490924
2744,323488.5187471215
2745,168975.405733934
2746,133397.43487854503
2747,668431.5311381511
2748,156160.73510770444
2749,360695.5745414484
2750,393949.3229220241
2751,275176.3790214713
2752,664910.0075460275
2753,759086.8947287658
2754,223671.42144367102
2755,304379.348499338
2756,469751.81597193005
2757,140604.65114884067
2758,208334.64590123823
2759,134500.6930816831
2760,141229.66203846745
2761,207177.27735026428
2762,256625.40179841858
2763,363159.34308618953
2764,356958.6664078292
2765,182328.97110860108
2766,794509.1623226231
2767,264737.7616298827
2768,619576.1261806741
2769,185383.1700125397
2770,240288.08698264332
2771,232689.37355640973
2772,306262.3119963789
2773,327063.0502427779
2774,270863.03236305324
2775,171193.50674225154
2776,226172.79549373302
2777,142208.4681393927
2778,1647644.7370790418
2779,296288.3008888415
2780,183668.59141623208
2781,131914.84512204616
2782,400830.08283389895
2783,306875.56389573426
2784,604426.8997629649
2785,363417.3751930902
2786,227823.667533958
2787,265243.6811853754
2788,350044.67126629455
2789,194612.46338922917
2790,369931.2194287724
2791,246244.12114613721
2792,757154.9928689552
2793,126741.57427281085
2794,160683.81104114887
2795,182346.13403452854
2796,537215.8752923121
2797,222604.03934219494
2798,103243.58637206099
2799,360903.1336732676
2800,197893.12023177464
2801,228529.90807018764
2802,286817.9902666868
2803,616430.5707868825
2804,149408.3134134164
2805,513684.6904174615
2806,356554.07913324167
2807,412102.5355928039
2808,180128.14490149892
2809,220370.2932159404
2810,406431.03688025457
2811,185304.32010309285
2812,156051.97110275994
2813,473900.5540226896
2814,532508.0963361234
2815,198096.29427559255
2816,219063.13822309184
2817,142871.355646715
2818,831421.8026500462
2819,236667.30386931685
2820,315499.5733329256
2821,308410.63985558803
2822,128398.0814303473
2823,388783.6030412188
2824,953730.5512128718
2825,318806.3235658391
2826,207970.6793191874
2827,248343.23876994674
2828,305806.68656766525
2829,155794.90269237346
2830,624119.6569369176
2831,120583.02250683574
2832,238672.8465463393
2833,251365.31913077156
2834,326910.5340245347
2835,192126.9477053629
2836,181396.48904875698
2837,263951.26886801864
2838,606601.6898573124
2839,241328.73571945823
2840,280486.1054792691
2841,265625.75760372804
2842,253807.70820822744
2843,274986.7425813002
2844,67502.74795505805
2845,494476.86611044477
2846,143154.7117027746
2847,311597.2134051716
2848,192299.76292516987
2849,208980.69118680534
2850,274364.6744107013
2851,606122.921308008
2852,162964.40729506465
2853,223776.39138878006
2854,129428.90680360154
2855,251633.70596265025
2856,172574.30817682508
2857,209726.39233726144
2858,146149.14653575676
2859,240064.53490605182
2860,131684.009339776
2861,138984.78930583317
2862,214341.67526012982
2863,85541.14447464672
2864,287057.78452074475
2865,555403.7230498202
2866,485077.99392318254
2867,451934.81782199093
2868,236032.44531683382
2869,208118.7779170728
2870,217974.1066173462
2871,1122300.6956127693
2872,319580.5683795183
2873,575363.6431189553
2874,254719.63278974677
2875,327393.50788375566
2876,401218.5178081985
2877,257596.5746199326
2878,322438.65247934876
2879,415239.4134219815
2880,145682.49867210918
2881,165800.07850323038
2882,252993.14656194308
2883,133165.378905776
2884,163228.33655375158
2885,159355.38694232728
2886,381190.31973291136
2887,623546.0860484197
2888,670698.7755792261
2889,295080.7556917432
2890,190352.66056334463
2891,201929.92410297217
2892,215142.53906643682
2893,117440.34356702148
2894,221050.5821116454
2895,118803.02251426707
2896,171749.2275645697
2897,323080.2321728724
2898,837380.3880149145
2899,323012.7684431215
2900,268714.3177507737
2901,308782.50875571114
2902,289519.8562660012
2903,182527.0999431973
2904,413041.59154417785
2905,418002.34241782915
2906,257527.72087426786
2907,251993.4168243156
2908,253761.83632141937
2909,183874.7481596938
2910,271606.2507475369
2911,322451.4137776369
2912,129646.65427705405
2913,327532.33562328084
2914,462298.2979947678
2915,373901.72232880926
2916,280442.2091958019
2917,205707.97477221154
2918,322451.5534975194
2919,281227.1318970144
2920,186816.2493927801
2921,125807.81863204064
2922,447901.43988740403
2923,398848.214838191
2924,143823.5925932294
2925,206426.4684521615
2926,299451.3880669931
2927,163664.25243064054
2928,370278.76595789613
2929,170935.9287132454
2930,320316.18823257106
2931,118133.53439533578
2932,340885.96438459255
2933,204188.28487662008
2934,808275.760824223
2935,276108.82087500923
2936,187732.1891802038
2937,459501.62052768003
2938,266789.17438374204
2939,335617.4964426255
2940,211012.96452399102
2941,144295.15903409632
2942,234379.7305605916
2943,436087.036611272
2944,205846.0235850383
2945,327094.3565015307
2946,287992.42778873217
2947,305769.97474603035
2948,165847.8315412311
2949,497301.079137418
2950,244981.8094024063
2951,526096.5781947837
2952,985634.6176253547
2953,167946.92497864002
2954,422677.2239732795
2955,145898.32835592612
2956,247435.02609814354
2957,299289.1882419428
2958,198131.9134544976
2959,236059.52476863246
2960,249779.14434906453
2961,320739.55398081685
2962,310707.8968135217
2963,272676.73621053225
2964,365636.9482817771
2965,389964.70712190407
2966,297427.3260206292
2967,325036.8027317794
2968,156824.11682267152
2969,167588.1677058591
2970,339095.5756998298
2971,269171.7176329523
2972,241141.9078142309
2973,280553.6832711133
2974,151029.59101548
2975,268104.3762114539
2976,278554.22567651665
2977,313170.6536709571
2978,148405.27722662772
2979,142616.7390747307
2980,341916.5729156384
2981,112710.99279016657
2982,200373.03391558825
2983,127893.85825786875
2984,226302.15339219663
2985,332214.00080821844
2986,350593.5066054789
2987,197413.50700244214
2988,184899.73253655856
2989,282571.59950363066
2990,105521.77836243661
2991,259607.50328103814
2992,292188.5095718386
2993,425869.8701125669
2994,235598.3566931727
2995,413150.2591480121
2996,675622.1533266681
2997,210841.84184177234
2998,384735.88462732866
2999,1006861.1417545411
3000,231935.79858443773
3001,372479.56042620685
3002,319349.17654593295
3003,241532.02858545512
3004,488717.50929019443
3005,184967.84455612526
3006,112348.6596972914
3007,377134.72187546716
3008,339194.5230520365
3009,263404.65850233793
3010,129901.58249084554
3011,534011.5546794679
3012,146229.41632340616
3013,366466.28306739515
3014,190706.4621776884
3015,377341.54925627756
3016,311508.54751238984
3017,172387.63284847036
3018,229678.8414382178
3019,132715.6387762992
3020,546124.3653961023
3021,571317.7198062744
3022,704812.0380322343
3023,203482.51935336235
3024,136289.61916058997
3025,154738.6719659551
3026,961751.9926714456
3027,165959.53633600925
3028,689000.8656448447
3029,281555.4142121943
3030,249341.50387353796
3031,255428.38724531853
3032,286949.8213682686
3033,125813.56675824385
3034,524577.4661941269
3035,264749.9125429153
3036,92012.24128069814
3037,88393.14709398744
3038,242420.25583013077
3039,209775.6410028585
3040,205280.26833388998
3041,200888.31357959728
3042,155810.98267343573
3043,199233.51974577972
3044,919100.4283422165
3045,263262.4347865975
3046,129941.19224639407
3047,198664.70126258407
3048,330923.7264848101
3049,299275.85242939804
3050,837718.4941003295
3051,186537.69058672225
3052,146032.1096191833
3053,511595.35490328865
3054,317480.7556898378
3055,271786.9447346395
3056,845658.6344256919
3057,415903.82454593177
3058,142990.19277933193
3059,513751.2806136002
3060,212064.84598942942
3061,262146.5305882955
3062,279305.3886674451
3063,291587.12627292774
3064,242649.3392138481
3065,155417.5671336361
3066,192235.07973384182
3067,296942.4065426917
3068,408276.12347707734
3069,115207.09719577304
3070,163287.21388194966
3071,236014.6938053643
3072,242814.74127308046
3073,502619.20886887965
3074,189524.88302704165
3075,640512.3039370395
3076,203283.7564898062
3077,649186.3472072846
3078,406962.4835604877
3079,428712.7733165466
3080,302067.6148038017
3081,134767.2349024786
3082,172714.81353822188
3083,348466.96269267914
3084,317311.0474457889
3085,128162.68891520305
3086,255887.1368157563
3087,412067.3013389683
3088,528949.8295416046
3089,228960.44717950412
3090,127859.36490166067
3091,1048305.2581969622
3092,145636.48273755287
3093,166080.36288441575
3094,186724.18322577688
3095,162788.92726029071
3096,256470.3636863766
3097,450979.56714022584
3098,446723.92741566576
3099,328081.0883927497
3100,188420.06729262474
3101,163927.41205619852
3102,98459.82587244145
3103,270472.803709311
3104,261447.05504549792
3105,185084.16051440328
3106,362581.7214136202
3107,267834.58871366497
3108,171319.72143206414
3109,372993.98749392945
3110,469695.20027418894
3111,262533.48052457575
3112,498187.3323476959
3113,684692.1453195098
3114,318438.1430958785
3115,303677.8334865898
3116,442874.10452809586
3117,314472.70261957817
3118,176750.32863845816
3119,167211.44442855995
3120,318568.81268892443
3121,201045.99975514578
3122,128268.24519576837
3123,286384.24757482606
3124,606588.3962613586
3125,163893.0291876467
3126,957727.8553951696
3127,440033.7903816321
3128,329247.42377035064
3129,234059.75966811148
3130,661422.3052066063
3131,140316.8150222313
3132,180819.33387358056
3133,293807.7793692607
3134,451015.34632540046
3135,321894.5071082989
3136,373558.67229653965
3137,207840.5437665598
3138,260708.78551238045
3139,177818.95696615928
3140,197704.44302242575
3141,224600.8957951383
3142,309669.1623756243
3143,149762.7703368496
3144,223561.56392973103
3145,287386.5776735742
3146,219851.1804128232
3147,527281.7749871608
3148,236593.5801761126
3149,190854.68638279778
3150,171135.41890695
3151,198768.47433563197
3152,173906.2956362097
3153,386109.99940986204
3154,293792.9420478139
3155,226767.5407875492
3156,250457.99984670142
3157,264474.7858100309
3158,241080.00265449667
3159,149402.96898864154
3160,562788.1037893757
3161,177704.19418673185
3162,252654.7421319428
3163,459669.66696236306
3164,220022.91753197333
3165,298832.00633729174
3166,137259.31575866762
3167,576769.5463336884
3168,710453.721567524
3169,217942.23051312575
3170,339530.4517663389
3171,404752.1359084225
3172,231636.0760091074
3173,170601.80682742564
3174,159605.8691203283
3175,212962.3859079824
3176,219814.94592783143
3177,227910.8403159693
3178,402613.34755196533
3179,214724.89847493925
3180,172654.1143444324
3181,118970.97209502682
3182,421161.0599624279
3183,138805.09445450976
3184,282817.1657907158
3185,136065.7901176908
3186,212987.91831237692
3187,178292.3658943726
3188,307667.1273073789
3189,255681.72166113628
3190,125327.0429522387
3191,521779.7853594518
3192,274997.28615345433
3193,699988.6092061637
3194,276628.78079133556
3195,174423.2571892
3196,352757.26343022217
3197,521935.89392659714
3198,309838.78862463596
3199,214750.6764677913
3200,115374.03860812087
3201,177748.64291219375
3202,803348.6211596295
3203,642714.5610865714
3204,548146.020821721
3205,324237.7438356893
3206,300312.74056146905
3207,1069456.3002829545
3208,139768.26292045784
3209,346703.8618915428
3210,320861.34067097795
3211,171223.04331205908
3212,125016.83144128644
3213,168423.1305190124
3214,280352.8640674094
3215,160815.0712855972
3216,226256.16369512308
3217,610090.5053928524
3218,339759.6679104047
3219,417842.68060112605
3220,213920.894462681
3221,348616.9267434312
3222,341053.69153981865
3223,267146.1389481647
3224,171012.34125529244
3225,346408.52984213334
3226,273799.6947741559
3227,260861.01043553985
3228,766494.2145243608
3229,137045.69195180872
3230,393025.72427543026
3231,331687.6138170727
3232,334319.2576063143
3233,449711.2135875455
3234,183987.28972513505
3235,213628.82906040296
3236,197373.94991228372
3237,278200.8448554347
3238,713174.8928387449
3239,400176.5824011271
3240,147596.38409937595
3241,1534709.6418606627
3242,590884.2158861668
3243,407736.24089976616
3244,172516.41096093986
3245,237850.40805134538
3246,366009.03619856614
3247,418721.78133989754
3248,209335.77515301504
3249,403408.27617078787
3250,137558.7913409646
3251,200172.66957529637
3252,816967.6088575795
3253,199214.91327982256
3254,407187.98334680096
3255,164134.33625298773
3256,255121.3963674788
3257,321406.5033359371
3258,600629.1562359616
3259,208255.38977827734
3260,308513.7695392423
3261,294920.68075738125
3262,315585.24890301406
3263,185258.5612454662
3264,232817.55374972578
3265,96377.11341144105
3266,149410.83890599644
3267,845929.5444593894
3268,270181.4691960086
3269,761494.1813418771
3270,798596.6508287257
3271,592120.4391093091
3272,532316.4910180655
3273,169560.06682003735
3274,179637.34188053696
3275,203520.07942110472
3276,524660.4634468016
3277,313216.82793368323
3278,114959.20642523038
3279,268238.6436293222
3280,176419.18590044382
3281,374695.0631510787
3282,409857.273473983
3283,244944.83770094195
3284,145207.5090753549
3285,203329.84358506402
3286,481304.0260858875
3287,173633.09095309392
3288,146925.77319420048
3289,298406.37966620433
3290,202214.72080036232
3291,307011.74445456936
3292,403340.8491062182
3293,155505.45424613124
3294,177093.41024623663
3295,157190.09656720425
3296,272399.67184436653
3297,576153.738399936
3298,107760.89356176155
3299,98123.42737789122
3300,115104.74574739109
3301,176363.5712924433
3302,179816.87312508587
3303,316329.72402351565
3304,382250.00232947455
3305,135889.80503330522
3306,223823.13969542723
3307,297696.71651704516
3308,120525.9723785342
3309,154447.03333892918
3310,231494.50974076893
3311,410867.62225340965
3312,149517.8685580043
3313,102837.62273467048
3314,345083.05218553747
3315,261122.55153294935
3316,174769.58857393524
3317,203833.62578284027
3318,260088.1720527558
3319,144288.58556840994
3320,128911.06720741237
3321,489464.4013244978
3322,242521.6777629902
3323,313254.01221886807
3324,210301.4521666715
3325,356641.12439093646
3326,133305.20659260298
3327,206002.97478650542
3328,359716.1992119209
3329,497692.006791306
3330,613313.8952347414
3331,263657.8084220993
3332,373387.0115888005
3333,177532.93171300567
3334,183470.76308873176
3335,293775.3827017295
3336,308800.61822690093
3337,182797.50075636597
3338,245527.54490016596
3339,213925.39881883832
3340,218501.625966045
3341,225606.29941026287
3342,341782.07145233796
3343,404485.6830703279
3344,368061.56688858016
3345,144984.75699838178
3346,130243.49281852064
3347,228173.521753546
3348,267596.58886945684
3349,282374.10621849966
3350,144604.4148898413
3351,342022.2763709324
3352,191587.32143222794
3353,207652.2411871931
3354,118139.10175772577
3355,168550.61509676513
3356,320452.3158155037
3357,161507.36953155085
3358,180110.75836096934
3359,317257.00079761766
3360,1028314.5329225077
3361,329352.0143048602
3362,198391.9350906186
3363,241434.31907538584
3364,200592.85769444075
3365,135986.06129175253
3366,809295.0224310936
3367,802620.9469263895
3368,361614.15105294617
3369,223542.12287499942
3370,454265.363023451
3371,274096.4705731175
3372,380227.8871399597
3373,231521.1706020032
3374,226071.21672144873
3375,248636.92410808732
3376,141824.96674301976
3377,788042.7409099318
3378,155300.37707814891
3379,301365.9437942872
3380,126073.24653701019
3381,724596.7251475308
3382,135778.38080142933
3383,206802.83829666776
3384,337453.1708631911
3385,336748.3721162877
3386,133790.7780115931
3387,208262.64861177435
3388,999436.0160455784
3389,105452.3450100994
3390,290876.5427237863
3391,621835.295451329
3392,318133.7238602874
3393,520591.2499162398
3394,396254.1554271024
3395,322096.87293680495
3396,381852.6949369809
3397,165151.97404549166
3398,276539.6942079176
3399,253298.72783221817
3400,211074.27403946337
3401,341584.1497524334
3402,289788.16121625964
3403,370425.77691991214
3404,106649.92897653188
3405,311230.86317685986
3406,178549.24340053461
3407,237666.30785776713
3408,145425.0552429381
3409,354094.5811898604
3410,224602.20252900364
3411,216060.88635117668
3412,181381.93926734323
3413,479490.83066886663
3414,150780.52445649644
3415,160916.41970892006
3416,212372.0145796833
3417,232899.56984361392
3418,289908.12140233855
3419,192385.8278755794
3420,312023.6027406046
3421,193221.18884033235
3422,224982.5012867443
3423,143660.10020068006
3424,190154.29073948754
3425,206748.49834603595
3426,165790.11736648052
3427,133271.04912082918
3428,260730.02525151576
3429,138463.68687201492
3430,212038.87924627817
3431,768826.4723877845
3432,175081.48709101474
3433,247959.15078981212
3434,390852.19356765394
3435,327883.11335420987
3436,743445.3541258732
3437,193391.15215705766
3438,223453.64622051702
3439,213750.61662827697
3440,271095.46059648826
3441,138239.37631252114
3442,171029.2008783956
3443,183429.57144453935
3444,467257.44855891616
3445,430580.6839434292
3446,473598.2772929857
3447,541912.5657582353
3448,189909.69840594847
3449,175311.37189724273
3450,350645.2715720257
3451,180347.51751340894
3452,170836.3843168144
3453,435329.7779858361
3454,751293.0401984183
3455,198599.90017620416
3456,190054.35204756015
3457,431383.94320040656
3458,179155.5008455972
3459,97940.4908280922
3460,340557.10887699283
3461,430299.7052721277
3462,251627.8432764214
3463,57352.61391946161
3464,304524.44093367906
3465,248668.62497383085
3466,671706.710962573
3467,217972.49163694424
3468,204522.19550331798
3469,216571.63685224476
3470,359335.3340651784
3471,242418.03148009474
3472,261397.3458845565
3473,334568.57198785106
